2014-June-03_4_1,assalamu alaykum wa rahmatullahi wa barakatuhu  the topic i am briefly going to type up is regarding family and some of the trials one will have to go through regarding them  the biggest fitnah once you arrive in the land of jihad is your family  some people assume it will be easy  family will disown them and want nothing to do with them    if only it was as easy as that  leaving your family behind for the sake of allah is a big enough fitnah to handle  but realistically that is the smallest hurdle you will face along this blessed path involving your family  wallahi preparing yourself to leave is difficult because you are leaving the women who kept you in her womb for   months  who breastfed you  who stayed up till night taking care of each and every one of your needs and the person who you truly feel at home with  even if you know how right this path and decision is and how your love for allah comes before anything and everything  this is still an ache which only one who has been through and experienced it can understand  the first phone call you make once you cross the borders is one of the most difficult things you will ever have to do  your parents are already worried enough over where you are  wether you are okay and what s happened  how does a parent who has little islamic knowledge and understanding comprehend why their son or daughter has left their well off life  education and a bright future behind to go live in a war torn country  most likely they will blame themselves  they will think they have done something  but until they truly understand from the bottom of their heart that you have done this action sincerely for allah s sake they will live in hope that you will return  they might assume this is a  phase  you are going through or a huge mistake you have made  i know of people who have been here in shaam for over   years and their parents still try to persuade them to come back and live in false hope  make duaa that allaah makes it easy for your parents to understand and accept your hijrah feesabeelilah  sometimes it would be easier for you to accept your parents disowning you and wanting nothing to do with you  however when you hear them sob and beg like crazy on the phone for you to come back it s so hard  wallahi it s so hard to hear this and i can never do justice to how cold hearted you feel  but as long as you are firm and you know that this is all for the sake of allah then nothing can shake you inshaallaah  many people are using their parents as an excuse to stay back from making their feet dusty and would rather live in dishonour amongst the kuffar  there is no way you can make this easier for your parents  your parents will be hurt  you will be judged and viewed by society and it will not matter an inch to you as you know the say of allah is greater than that of all mankind put together    sister s a little note  many people in present day do not understand and cannot comprehend at all why a female would choose to make this decision  they will point fingers and say behind your back and to your families faces that you are taking part in  jihadul nikaah  or  sexual jihad  and many many more vile terms  it hurts because these words will come from perhaps some of your closest relatives  hasbunallahu wa ni maal wakeel  i cannot emphasise enough how important it is to keep making dua  wallahi i am witness to how allah  swt  turned the heart of my parents  my own father was more than happy to be my wali for my nikaah when he at first did not accept my decision  alhumdulilaah walakul hamd  once you are travelling to shaam making continuous dua as allah  swt  always accepts the dua of a musafir ah  i am aware of many sisters whose parents were completely against her hijrah and disowned her in the beginning whom now are making plans to come visit them and visit this beautiful land  so do not think it will be last time you will see your beloved parents  maybe allah has a better plan for the future  i ask you all to keep me  my husband  my family and all the muhajireen in your duaa  apologies for the delay in uploading the post  but wallahi it s so difficult to try and find time off due to a busy timetable  alhumdulilaah  if you need to contact me then follow me on twitter    ummlayth  or kik me   axa     imaam muslim reported in his saheeh from the hadeeth of abu hurairah  radyallaahu  anhu  that the prophet  sallallaahu  alayhi wa sallam  said   islaam began as something strange and it will return to being strange as it began  so toobaa is for the strangers    saheeh muslim          see sharh saheeh muslim of imaam an nawawee              imaam ahmad and ibn maajah have also reported this hadeeth on the authority of ibn mas ood  radyallaahu  anhu  with the addition at the end of it   it was said   o messenger of allaah  and who are the strangers   he  sallallaahu  alayhi wa sallam  said   the nuzaa   those who extract themselves  from their families and close relatives      sunan ibn maajah  no         sunan at tirmidhee        and he said it was authentic     allaah does not burden a soul with more than it can handle    surah al baqarah
2014-June-26_3_15,how are you attracted to the jewels of this world when there are hidden diamonds in allah s mercy  paradise   you have not died o martyr  but it is us who have died through shame
2014-March-01_6_10,raqqah  syria
2014-March-01_6_11,raqqah  syria
2014-March-01_6_12,raqqah  syria
2014-March-01_6_13,sunset in hreitan  aleppo
2014-March-01_6_5,shaykh muhammad nasir ad din al albani  commenting on the hadith of the messenger of allah  peace be upon him    indeed  all of you  if you bear witness that none has the right to be worshipped but allah  perform the prayer  pay the zakah  separate yourselves from the polytheists  give the fifth of the war booty and the share for the prophet and what he selects from the war booty before it is distributed  you are safe with the protection of allah and the protection of his messenger   shaykh al albani commented  saying   and indeed  from that which is to be extremely saddened about is that those who embrace islam in this present time period   despite their large number  and all praise is due to allah   they don t conform with this ruling of separating themselves and migrating to the lands of islam except for a small portion of them  and i trace the reason for that back to two matters  the first is their greed for the dunya and the easy means of living and luxury in their lands resulting from their living a materialistic life of joy that has no spirituality in it  as is well known  so  it is usually difficult for them to move to an islamic land in which the means of a decent life may not be sufficient for them  in their viewpoint  the second   and it is more significant   is their ignorance of this ruling  and they are excused in that  because they do not hear anything regarding it from any of the callers whose words are publicized and translated into some of the foreign languages  nor do they hear it from those who go to them in the name of da wah  because most of them are not knowledgeable in the rulings of islam   rather  they cling more to their lands when they see many of the muslims reversing the ruling by leaving their lands and going to the lands of disbelief  so  from where are those people whom allah guided to islam going to know the likes of this ruling while the muslims themselves are acting contrary to it  indeed  let these people and those people know that hijrah continues to exist just like jihad  for he has said   hijrah does not cease as long as the enemy is fought   and in another hadith   hijrah will not cease until repentance ceases  and repentance will not cease until the sun rises from the west     taken from  silsilat al ahadith as sahihah   commentary to hadith
2014-March-01_6_6,hadith   the tourism of my ummah is jihaad   one of my ustaads once said to me   i will soon be travelling to turkey to visit the capital of the previous khilaafat   i said   why don t you travel to peshawar and see those who are reviving the khilaafat   but alas  the muslims do not live the life demanded by islam  and fail to feel such pain over the plight of the muslimeen that ought to keep them awake at night  how many have the desire in their hearts to witness the most important living event on earth  it is not even regarded as important in the eyes of muslims  even some of those involved in da wah  propagation   are lost in the oblivion of indifference  hadith   the tourism of my ummah is jihaad   one of my ustaads once said to me   i will soon be travelling to turkey to visit the capital of the previous khilaafat   i said   why don t you travel to peshawar and see those who are reviving the khilaafat   but alas  the muslims do not live the life demanded by islam  and fail to feel such pain over the plight of the muslimeen that ought to keep them awake at night  how many have the desire in their hearts to witness the most important living event on earth  it is not even regarded as important in the eyes of muslims  even some of those involved in da wah  propagation   are lost in the oblivion of indifference
2014-March-01_6_7,one visit to the lands of jihaad  by the help of allaah ta ala  will be sufficient to transform any muslim into a mountain of enthusiasm and courage  so much so that he will keep shahaadat and jihaad in mind   in his sleep and wakefulness
2014-March-01_6_8,will the muslims wake up  will they take heed  do they not see that they are put into trials every year  once or twice  then too they do not make taubah turn unto allaah ta  ala and they do not take a lesson  let all those who have the means and strength know that jihaad is binding upon them  and each muslim should do his share in this field  according to his ability  and allaah ta ala has not made anyone responsible except for that which is within his ability
2014-March-01_6_9,the life of jihaad is based on toil and exertion  on sweat  blood  tiredness  sleeplessness  difficulties and pain  jihaad is built on the human flesh that has to be burnt so that the flame of jihaad may stay alight  just as oil has to burn to keep a lamp alight  jihaad binges on grief and fear  the flowing of the blood of the innocent shuhadaa and scattering of corpses are all  complementary to jihaad  all these are the fuel of jihaad  and water for its garden
2014-March-12_5_14,when the searching campaigns after him increased  and the americans and their traitors devoted        soldiers whom mission was to find your sheikh  i told him  why don t you get out of iraq and continue your guidance outside until this campaign is over  he looked at me and was furious and said  me  me   am i a traitor to get out of iraq      no  by allah  i will never get out of iraq except with victory or martyrdom  your sheikh was sincere and faithful with his lord and with you  will you be sincere     when the searching campaigns after him increased  and the americans and their traitors devoted        soldiers whom mission was to find your sheikh  i told him  why don t you get out of iraq and continue your guidance outside until this campaign is over  he looked at me and was furious and said  me  me   am i a traitor to get out of iraq      no  by allah  i will never get out of iraq except with victory or martyrdom  your sheikh was sincere and faithful with his lord and with you  will you be sincere
2014-March-12_5_15, oh young people and sons of the clan  attach importance to your religion and pay attention to it  may allah enlarge your reward and we present to you our condolences  and be patient and endure for your religion until you meet him in paradise    and i send a message to the weak and sitting people who are content with staying and disobeying the prophet  peace upon him  stay with the sitting people  and fill your bellies with food and drinks  it will be filled by dust and clay  you are content with this life  and forget the hereafter  short is the enjoyment of this life  the caravans and processions of martyrs go on and proceed to its lord by blood and the odor of  musk  smell out of their bodies  your people die in a traffic accident  or die on a soft bed  then a bad odor smell out from their bodies  cowards  you left the good things that allah announces to the things that allah warns under the pretext of what your misleading savants have said to you  i swear  by allah  you will not be excused by your imitation to them  you are not allowed to imitate them in the principles of the religion  and if the scholars agreed on that taking infidels as friends is among the things that take out from religion and that is the case of arab muslim countries leaders  they also agreed that leaving allah s deen religion  learning is considered also among the things that get out from religion  and you fell in it  there is no excuse for you and the quran and sunna are preserved and in your reach  you left all this and you followed the misleading savants whom the prophet  peace of allah upon him  feared their effect on his nation you  more than he feared from al dajjal himself    letter from abu musab az zarqawi s wife   umm muhammad
2014-March-12_6_1,farewell abu mosaab farewell you went to the higher paradise you left the eyes tearful for the continuous generosity my heart was broken and i am sad oh allah unite me with my sweetheart very soon to accompany him swiftly to stay near him and to not leave me again and let me as afraid widow no  by allah  my eyes never had enough of seeing him and i never had enough of accompanying him i enjoyed his sweet whispering in paradise i will enjoy forever you came to  iraq  which was in struggle because of the  roman s dogs  and you were its blessing son  to iraq  and you fought them hardly you have slaughtered the infidelity when you slaughtered worthless infidels in battle they were terrified because of your acts my prince by a  knife       you have brought double retaliation from them and you established allah s rule on the  rafeda   group of shiites  and you demonstrated the  proof  about them indisputably you were a glory for  islam  by allah and by  islam  you were honored and steady without fear iraq will weep for you and every span you have stepped on will weep you were a support for al rafedayn land for a long time now it is like just an hour live in the verdant paradise eternally there  there is no solicitude  no fear oh allah unite me with my sweetheart very soon to accompany him swiftly your wife   lover of the slayer prince oum mohammad  the media committee of mujahedeen shura council of iraq   alfajr media center
2014-March-12_6_2,congratulations my sheikh  my leader  my sweetheart  congratulations to you  you wished to obtain martyrdom for the sake of allah i suppose   inshaaallah   that you have obtained it twice  the first  is the martyrdom for the sake of allah  and the second  is the martyrdom of one who is killed by a building falling on him  it is true that abu hurayra  allah be well pleased with him  reported that the prophet said   he who is killed in the way of allah is a martyr  he who dies naturally in the cause of allah is a martyr  he who dies of plague is a martyr  he who dies of a stomach disease is a martyr  and he who is drowned is a martyr    sahih muslim  may allah reward him twice    may allah reward him twice congratulations my sheikh  my leader  my sweetheart  congratulations to you  you wished to obtain martyrdom for the sake of allah i suppose   inshaaallah   that you have obtained it twice  the first  is the martyrdom for the sake of allah  and the second  is the martyrdom of one who is killed by a building falling on him  it is true that abu hurayra  allah be well pleased with him  reported that the prophet said   he who is killed in the way of allah is a martyr  he who dies naturally in the cause of allah is a martyr  he who dies of plague is a martyr  he who dies of a stomach disease is a martyr  and he who is drowned is a martyr    sahih muslim  may allah reward him twice    may allah reward him twice
2014-March-12_6_3,anonymous asked  salam ukthi i jus want to ask have u made hijara and i m real want to biiznillah jus need to ask u few stuff could ask for easy way to contact u my sister waslam wa alaykum assalam wa rahmatullahi wa barakatuhu  if any sisters need advice then they can kik me   axa  currently i seem to have very good internet alhumdulilaah  so replies will be sooner than they normally are
2014-March-12_6_4,sunrise  raqqah   syria
2014-May-05_4_8,safety is that you do not desire to be known
2014-May-10_4_7,anonymous asked  assalamualakum  do you still use your kik  i want to ask you something in private and i m wondering how should i contact you  please let me know  jazakillah khair wa alaykum as salam wa rahmatullahi wa barakatuhu  my kik app recently got deleted since i reboot my mobile  so all my messages which i had read and was planning on replying to soon have all dissappeared too    so sisters if we were having a convo or if you sent a query please send it to me again inshaallah
2014-May-11_4_6,so with any such interest their tongues become tied in pronouncing a word of truth  and you have not ceased to pretend to be observant of this  the tyrant of bilad al haramayn  the land of the   sanctuaries  is actively driving the people towards disbelief and blatant apostasy
2014-May-13_4_4,storiesofthesahabah  feeling ungrateful to your mother  are you too irritated to her nonstop talking and asking about you  you feel like just shutting your door and stop her from entering your room  wallah  you re such a shame  how can you do and be like that to your own mother        i m not writing this because it s mother s day or whatever they call it  i am writing this because i miss my mother  and i want this to be a reminder to all of you  to recognize the worth and value of your mother  because once you lose her  nothing will be the same again  while most of you can still see your mother s smile  i cannot anymore  while most of you can still put your head on your mom s shoulder  i cannot anymore  while most of you can still call out to your mother when you feel pain in your body  i cannot anymore  while most of you can still go and have that heart to heart talk with your mother  i cannot anymore  it s been more than a year since she returned to allaah azza wa jall  but the pain remains and it is like she just left a moment ago  like a moment ago  you are holding her warm hands then after few minutes that warmness turned to coldness  no one can truly describe the pain of losing a mother  even i who lost her own  i still cannot describe and put into words the pain i go through everyday of my life  my dear brother and sister in islam  in our deen we are taught on how high of a status a mother has  how she must be respected and how she should be taken care of  but sometimes you don t need any other reason why these things should be done for her  sometimes it s just because she deserves it  she is worth every minute of your life  you  who is reading this  you might still have your mother with you  so i want you to do something  after you read this  go look at her  look at her face  run your fingers on her face  look at her beautiful eyes  then kiss her on his forehead and say you re sorry  and i tell you in second  you will see your mother in tears  not because you have committed something  but because she will feel understood  cared  loved and all these feelings she needs to feel from you  why did i say sorry  because apologizing is harder than loving  we can say i love you to almost everyone we feel like to  but i m sorry  we can only truly say that to people who means a lot to us  to people who we think deserves it most  and your mother is most worthy of your apology  apologizing doesn t mean you are wrong or you have done something wrong  apologizing means that you are afraid to lose this person  to hurt this person  to not able to live up to what this person expects from you  with i m sorry  there is the light of unconditional love and understanding  your mother deserves that  because you know for a fact that in a day when she calls you  you return her call with the  uff   i want you to realize how much struggle and pain your mother underwent when she was carrying you and when she finally delivered you to this dunya  not even a single labor pain of hers can be repaid by your lifetime service to her  she is your mother  no one else can be you mother  only her  let no one go beyond her status in your heart  because no one will love you like the way your mother would ever do  i have lost my mother but every moment i spent with her were the best moments of my life  so you  spend your days with your mother  make her smile  let her be pleased with you because she is one of your doors to jannah  do not be too careless that you will just realize all of these on the day you see her being buried in her grave and i tell you when you see your mother shrouded in white cloth and being buried in her grave  that is the most painful thing  your heart will be in so much pain that you ll just pass out  in that moment  you could finally say that she has truly left  that later on she will be alone and be questioned and no one can help her not even you  only her and her deeds  wallahi  we pray our mothers be granted jannah  amin  so yes  my mother has left me already but alhamdulillaah she left me at the doorstep of allaah azza wa jall  alhamdulillaah alhamdulillaah alhamdulillaah       and we pray that with the mercy of allaah azza wa jall he grants all our mothers the highest ranks of jannah and that he may reunite us with our beloved mothers in his jannah  amin  zohayma feeling ungrateful to your mother  are you too irritated to her nonstop talking and asking about you  you feel like just shutting your door and stop her from entering your room  wallah  you re such a shame  how can you do and be like that to your own mother        i m not writing this because it s mother s day or whatever they call it  i am writing this because i miss my mother  and i want this to be a reminder to all of you  to recognize the worth and value of your mother  because once you lose her  nothing will be the same again  while most of you can still see your mother s smile  i cannot anymore  while most of you can still put your head on your mom s shoulder  i cannot anymore  while most of you can still call out to your mother when you feel pain in your body  i cannot anymore  while most of you can still go and have that heart to heart talk with your mother  i cannot anymore  it s been more than a year since she returned to allaah azza wa jall  but the pain remains and it is like she just left a moment ago  like a moment ago  you are holding her warm hands then after few minutes that warmness turned to coldness  no one can truly describe the pain of losing a mother  even i who lost her own  i still cannot describe and put into words the pain i go through everyday of my life  my dear brother and sister in islam  in our deen we are taught on how high of a status a mother has  how she must be respected and how she should be taken care of  but sometimes you don t need any other reason why these things should be done for her  sometimes it s just because she deserves it  she is worth every minute of your life  you  who is reading this  you might still have your mother with you  so i want you to do something  after you read this  go look at her  look at her face  run your fingers on her face  look at her beautiful eyes  then kiss her on his forehead and say you re sorry  and i tell you in second  you will see your mother in tears  not because you have committed something  but because she will feel understood  cared  loved and all these feelings she needs to feel from you  why did i say sorry  because apologizing is harder than loving  we can say i love you to almost everyone we feel like to  but i m sorry  we can only truly say that to people who means a lot to us  to people who we think deserves it most  and your mother is most worthy of your apology  apologizing doesn t mean you are wrong or you have done something wrong  apologizing means that you are afraid to lose this person  to hurt this person  to not able to live up to what this person expects from you  with i m sorry  there is the light of unconditional love and understanding  your mother deserves that  because you know for a fact that in a day when she calls you  you return her call with the  uff   i want you to realize how much struggle and pain your mother underwent when she was carrying you and when she finally delivered you to this dunya  not even a single labor pain of hers can be repaid by your lifetime service to her  she is your mother  no one else can be you mother  only her  let no one go beyond her status in your heart  because no one will love you like the way your mother would ever do  i have lost my mother but every moment i spent with her were the best moments of my life  so you  spend your days with your mother  make her smile  let her be pleased with you because she is one of your doors to jannah  do not be too careless that you will just realize all of these on the day you see her being buried in her grave and i tell you when you see your mother shrouded in white cloth and being buried in her grave  that is the most painful thing  your heart will be in so much pain that you ll just pass out  in that moment  you could finally say that she has truly left  that later on she will be alone and be questioned and no one can help her not even you  only her and her deeds  wallahi  we pray our mothers be granted jannah  amin  so yes  my mother has left me already but alhamdulillaah she left me at the doorstep of allaah azza wa jall  alhamdulillaah alhamdulillaah alhamdulillaah       and we pray that with the mercy of allaah azza wa jall he grants all our mothers the highest ranks of jannah and that he may reunite us with our beloved mothers in his jannah  amin  zohayma
2014-May-13_4_5,paladinofjihad  bismillahi wa al salat wa al salam  ala rasulillah assuming you re ready to leave assuming you re ready to make hijra one of the final pieces of your preparation puzzle would be to pack up  in this part of the  dustyfeet series  i will try to shed light on the stuff you would rather
2014-May-27_4_2,if a muslim seeks to live in a non islamic ambience  his desire to live a muslim life will be hard to actualize  this is due to the fact that the laws he considers defective  the taxes he considers wrong  the matters he considers illegitimate  the culture he considers ridden with immorality  the education system he considers horrible will be imposed upon him and his family  and he will not find a way out  thus a person or a group who believes in a value system is forced by the logic of its truth to seek its establishment in place of the opposing value system  if he does not become part of the effort to change the situation  he will prove himself to be false in his faith  if a muslim seeks to live in a non islamic ambience  his desire to live a muslim life will be hard to actualize  this is due to the fact that the laws he considers defective  the taxes he considers wrong  the matters he considers illegitimate  the culture he considers ridden with immorality  the education system he considers horrible will be imposed upon him and his family  and he will not find a way out  thus a person or a group who believes in a value system is forced by the logic of its truth to seek its establishment in place of the opposing value system  if he does not become part of the effort to change the situation  he will prove himself to be false in his faith
2014-May-27_4_3,umar b   abd al  aziz was asked about a question and he replied  i am not one who is bold about giving religious verdicts  he also wrote to one of his governors  by allah i am not one who craves after giving religious verdicts  as long as i can find a way to avoid it  sufyan al thawri said  we reached the scholars and they used to hate answering questions and giving religious verdicts until they could find no way out except to give a verdict  but if they were relived of having to do so then that was more beloved to them   reported ibn rajab al hanbali in his book  sharh of the hadith  two hungry wolves     ibn yaminah said  this affair is not for those who love that the people should have need of them  rather this affair is only for those who love that someone can be found to take their place  it also reported from him that he said  the most knowledgeable of people concerning religious verdicts is the one who is most often silent  and the most ignorant of people about them is the one who speaks the most with regard to them   al khatib  al faqih wa `l mutafaqqih
2014-November-24_3_5,and ibn al qayyim confirmed a principle saying that the human being  if his righteous deeds and benefit in the society are a lot  then he is forgiven for things that others might not be forgiven for  and mistakes of his may be overlooked that would not be overlooked for others  because the messenger of allaah said   if water reaches two qullahs  measuring unit   then it will not become impure by impurity   so a large volume of water  if some small impurity falls into it  does not have its purity affected  and it can still be used for ablution and bathing  likewise  the human being  if his good deeds are many  then one turns a blind eye to some of his bad deeds that are drowned in his ocean of good deeds
2014-November-24_3_6,sayyid qutb  rahimahullah  said   to flee from battle deserves such condemnation because of the magnitude of its serious consequences on the one hand  and because it has a bearing on the very question of having faith  a believer should be firm and resolute  able to resist any force on earth  since he believes that allaah s power can overcome all powers  if a believer s heart experiences a tremor at a moment of danger  such a tremor should not go as far as making him flee from battle  the moment of anyone s death is determined by allaah alone  hence  no believer may flee from battle fearing for his life  this should not constitute too much of a burden for anyone  a believer is a human being who encounters an enemy  who  in turn  is a human being  hence  they are of the same nature  the believer  however  has the advantage of relying on the overpowering might of allaah himself  moreover  he is under allaah s care while he is alive  and he entrusts himself to allaah s care if he attains martyrdom  this means that in all situations he is stronger than his enemy who defies allaah and his messenger  hence this absolute ruling   and whoever turns his back to them on such a day   unless it be a stratagem of war  or to retreat to a troop  of his own     he indeed has drawn upon himself wrath from allah  and his abode is hell  and worst indeed is that destination    fee zhilaal al quraan  english trans
2014-October-25_3_8,change   always in history  depends on the youth
2014-October-30_3_7,the weirdness of this ummah    no one wants to conduct jihad except the khawarij    no one want to strive to establish the shari ah except the khawarij    none are feared by their enemies except the khawarij    and their  khawarij ness  are proven when death has come and they die in the state of smiling
2014-September-11_3_9,assalamu alaykum wa rahmatullahi wa barakatuhu  first of all wallahi wallahi i know my position  i am not a scholar  a daiee or even a student of knowledge   not even close to it  so please do not assume that of me  these diary posts i write are only and only written with the intention of being a way of encouragement and advice for my sisters and brothers who are still stuck behind the walls of darul kufr  so in this post i am not just talking about myself but in general all of the muhajirat here  all words are my own   the media at first used to claim that the ones running away to join the jihad as being unsuccessful  didn t have a future and from broke down families etc  but that is far from the truth  most sisters i have come across have been in university studying courses with many promising paths  with big  happy families and friends and everything in the dunyah to persuade one to stay behind and enjoy the luxury  if we had stayed behind  we could have been blessed with it all from a relaxing and comfortable life and lots of money  wallahi that s not what we want  and in these lands we are rewarded for our sacrifices involved in our hijrah for example one is by receiving ghanimah  and know that honestly there is something so pleasurable to know that what you have has been taken off from the kuffar and handed to you personally by allah swt as a gift  some of the many things include kitchen appliances from fridges  cookers  ovens  microwaves  milkshake machines etc  hoovers and cleaning products  fans and most importantly a house with free electricity and water provided to you due to the khilafah and no rent included  sounds great right  but wallahi all those who have left their luxuries behind and made sincere hijrah feesabeelilah will be taken care of in this dunyah by allah swt and given an even bigger reward in the aakhirah  may allah swt accept our hijrah  honestly a dua that we shouldn t stop making even after we arrive here  know that in this step of hijrah you will be honoured wherever you go by allah swt  and everything you had he swt will replace it with something even better from dunyah stuff and even family  the family you get in exchange for leaving the ones behind are like the pearl in comparison to the shell you threw away into the foam of the sea which is the ummah  the reason for this is because your love for one another is purely for the sake of allah  the strengh of the brotherhood and sisterhood here is most definitely shown through difficulties where someone who has no blood ties with you and not even a relation will make sure if their muslim sister is in need of anything and if there is any problems  we are seen as ruthless cold hearted youth who have no care and love for their relations whom they have left behind  where we have left our families heart broken and in danger  this image is viewed not just by the kuffar but by some muslims and even those of the correct aqeedah who do not have enough courage to make hijrah  even those very people will say  subhanallaah how can they put their family through this   authobillah  what a statement indeed  are you forgetting of all the companions who left behind all of their families when they left for madeenah  yes they were seen as traitors to their families and an epitome of betrayal to their communities  the only thing which makes one take this actions is al wala wal bara  love and hate purely for the sake of allah swt  wallahi if we are put in a position we would gladly follow the sunnahs of the likes of abu ubaydah  ra   our claim for al wala wal bara is fake if we do not externally and internally hate for the sake of allah the one who tarnishes the image of islam  the one who takes allies with the kuffar and denounces the main pillars of islam including jihad  even if this very person is the one gave birth to us or just our blood in general  wallahi in islam  there is no importance to blood ties over ties over din  being angry for the sake of allah swt is part of our islam  part of our aqeedah  part of our eeman  and part of tassawuf     you will not find any people who believe in allaah and the last day  making friendship with and loving those who oppose allaah and his messenger  even though they were their fathers or their sons or their brothers or their people    al mujaadilah          the prophet  saw  said   the best of the actions is to love for the sake of allah and to hate for the sake of allah    sunan abu dawud            all of us disassociated ourselves from our families  friends and societies  we make it known to the world that never has our allegiance been to the scottish  british  swedish  american  canadian etc     government  wallahi we are free of those living in the west who know and proclaim the shahadah while being beneath the feet of the kuffar  ittaqullah  know this cameron obama  you and your countries will be beneath our feet and your kufr will be destroyed  this is a promise from allah swt that we have no doubt over  if not you then your grandchildren or their grandchildren  but worry not  somewhere along the line your blood will be spilled by our cubs in dawlah  we have conquered these lands once beithnillah we will do it again  read up on your history  and know that it will repeat itself  you will pay jizyah to us just like you did in the past  this islamic empire shall be known and feared world wide and we will follow none other than the law of the one and the only ilah  so our answer to our passports being confiscated  wow wallahiil adheeem biggest joke of this week  the only time we will ever  ever return to those lands beithnillah is to raise our flag  my allegiance is and will only be to our beloved ameer  destroyer of the enemies  abu bakr al baghdadi  ha  and to the islamic state  my dear brothers and sisters who are stuck in the west and restrained due to the kufr governments know that indeed the help of allah swt is always near  have sabr and know that you will never be tested beyond your ability  and to those who are able and can still make your way  please ittaqillah and don t delay anymore  hasten hasten hasten to our lands and live in izzah before it is made difficult for you  know that these trialing times and do not miss out on any of the ajr  this is a war against islam and it is know that either  you re with them or with us   so pick a side    alhumdulilaah  apologies for uploading the post very late  inshaallah i will try and be more frequent with them  keep all of the muhajireen in your dua s and ask ask allah swt to unite you with us  please make duaa for a sinful servant of allah swt  that he grants me ikhlas in all that i do and that he swt out of his mercy bestows on me the honour of shahadah
2015-August-07_1_6,there is no love between any two souls greater than that which exists between the spouses
2015-August-07_1_7,shamsuddeen muhammad bin abee bakr ibn qayyim aj jawzeeyah  d     a h    rahimullaah  said   if a disliked qadr crosses a person  then he has six considerations  the first  consideration is of tawheed  and that allaah is the one who destined it for him  willed it for him  created him  whatever allaah wants occurs and whatever allaah does not want does not occur  the second  consideration is of justice  and that it will occur with allaah s command  it is just in fulfilling allaah s justice  the third  consideration is of mercy  and that allah s mercy in what has been destined is generally from allaah s anger and recompense  his mercy is present but hidden and not apparent  the fourth  the consideration of wisdom  that the allaah s wisdom  subhanahu  necessitated this destiny  allaah did not destine this in vain or command it for no reason  the fifth  consideration is of praise  that all complete praise is for allaah  subhanahu  for this destined qadr from whichever way you look at it  the sixth  the consideration of servitude of worship  and that a person is purely a slave of allaah from every point of view  the regulations of his master apply to him and are carried out due to him being his master s possession and his slave  so allaah disposes him under his destined rulings just as allaah disposes him under rulings of the deen  therefore  the slave of allaah has to conform and proceed with these rulings   from  al fawaid p
2015-January-16_3_3,verily  the right path has become distinct from the wrong path  so  whosoever disbelieves in the taghut  and believes in allah  then he has grasped the firmest handhold that will never break
2015-January-16_3_4,to the pharaohs of this era  and to their regimes  and their agents to the ministers  bishops  and rabbis of the tawaghit to all of them we say   we do not worship that which you worship  to you is your religion  and to us is our din we disbelieve in you and in your gods  legislations  and your constitutions and we have rejected your parliaments which you worship along with allah and there has emerged between us and you hostility and hatred forever  until you return to tawhid  and apply his legislation alone and accept it with full submission    at tibyan publications
2015-January-22_3_2,assalamu alaykum wa rahmatullahi wa barakatuhu ya akhawat  you may be a wife of a mujahid already or you may be firm that if you will marry it will be only to the one who gets his feet dusty yeah  and alhumdulilah for this  sisters with this comes the great acceptance and hefty reality which is that this decision means we will most probably have to sooner or later hear the news of our husbands success  which is his shahadah  so maybe even before his death you have spent time preparing for it emotionally  but unfortunately many are not educated on what comes next  you already knew you wanted to marry a mujahid so why did you not read up on what will be the rulings for you after his departure    sisters it is very important you read up on all the information you can find on your iddah  it s rules and regulations etc  know and calculate your time period   important   remember it is determined in terms of hijri months   be prepared for what are your dos and donts  what you can and cannot wear  not to fall into any biddah traditions which don t apply at all  and most importantly to know your rights as a muslimah  don t let anyone tell you can t do such and such when you are allowed  don t live in ignorance ukhti  if you aren t aware of where to get information go to islamqa and look online and find strong sources  if you can ask a sister to get their husband mahram to ask questions you may be confused or unaware of to a shari is even better inshaallah  may allah swt reward and strenghen all those sisters who are going through and have experienced the iddah and reunite them with their husbands very soon  ameeeeeen     ya ikhwan  fear allah  you are responsible for your wife  you make sure to give all her rights to her and under this comes one of the most important duties of yours brother  and this is to educate your wife  you are a mujahid and you have not once mentioned to your wife ves what her iddah involves  authobillah  brothers make sure you dont do any zulm on your wife or any other woman whom you are put in charge over during her iddah  prepare your wife by educating her  as a man it is much more easier for the brothers to go the mahkama and try and get in touch with a sharii qadhi etc  there is no excuse for ignorance when you can receive the answer just down the street  fear allah over whom you are put in charge over  may allah swt grant us all softness and understanding
